Molecule,QED,LogP,SA
1output_23_Fragments_.xyz,0.04709525801546917,0.5845500000000001,6.777534187447795
1output_136_Fragments_.xyz,0.04359464563244196,2.31164,6.336341055748515
1output_357_Fragments_.xyz,0.03525663779292501,1.6908000000000005,7.267196545441427
1output_383_Fragments_.xyz,0.18022421895515248,-1.3410699999999975,8.443032900540409
1output_315_Fragments_.xyz,0.05327464835451968,-0.46032999999999985,7.240352436063546
1output_307_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
1output_13_Fragments_.xyz,0.047064542165110294,0.0645400000000002,7.4621098899955545
2output_75_Fragments_.xyz,0.1989601922765623,-0.5410899999999981,8.489980588841819
2output_241_Fragments_.xyz,0.038298097894923375,-2.1065699999999983,7.144690276491226
1output_208_Fragments_.xyz,0.041453249040691614,-0.48453999999999947,6.432466901823805
1output_67_Fragments_.xyz,0.04686440012202478,-2.6074699999999984,6.488954967371782
1output_295_Fragments_.xyz,0.04858084253605923,1.9891100000000004,7.446631374991222
1output_270_Fragments_.xyz,0.04515514313385272,0.9788200000000006,8.318369128459725
1output_51_Fragments_.xyz,0.03840528695378232,-0.3710800000000002,7.320688087049816
2output_262_Fragments_.xyz,0.04427239526921371,-0.9399699999999991,7.093438640994539
1output_123_Fragments_.xyz,0.11241249371738317,-1.8234899999999983,8.373425588637932
1output_241_Fragments_.xyz,0.052293202799864685,-0.5935699999999999,7.210244449231835
2output_458_Fragments_.xyz,0.05283868770639906,1.8454199999999996,6.6154497910075065
1output_328_Fragments_.xyz,0.04891087088322733,0.7265200000000002,7.2850018051020085
1output_322_Fragments_.xyz,0.1217954689338513,-0.6793199999999981,8.384621283431809
1output_90_Fragments_.xyz,0.11241249371738317,-1.8234899999999983,8.373425588637932
2output_356_Fragments_.xyz,0.050960541789888625,1.9564400000000002,6.004062947241294
1output_140_Fragments_.xyz,0.11241249371738317,-1.8234899999999983,8.373425588637932
2output_512_Fragments_.xyz,0.2103691956667796,0.2809200000000015,8.556271085148946
2output_196_Fragments_.xyz,0.04167541740054257,0.76613,6.9960128745151176
1output_290_Fragments_.xyz,0.0380020397066161,-0.51807,6.286336799043804
1output_255_Fragments_.xyz,0.10453636779028189,-0.08345999999999845,8.365568177374046
1output_180_Fragments_.xyz,0.028883352690669384,-1.8714700000000002,6.70168078207756
1output_76_Fragments_.xyz,0.05317343011049641,2.9635200000000004,7.3495195302913245
1output_81_Fragments_.xyz,0.058552629879377496,2.8550200000000006,7.3285704946518635
1output_277_Fragments_.xyz,0.06283105492799844,0.4613200000000002,7.221141243022079
1output_320_Fragments_.xyz,0.025094623405846804,-5.264459999999998,7.371256905688412
1output_346_Fragments_.xyz,0.035432436633647764,0.9751400000000006,6.511209677624478
1output_293_Fragments_.xyz,0.06579240008339952,1.6301300000000003,7.00687273981305
1output_129_Fragments_.xyz,0.0328029124244521,-0.89487,7.070612990054503
1output_86_Fragments_.xyz,0.12376197984265701,-2.5418099999999977,8.979041101186164
2output_40_Fragments_.xyz,0.06208757574953814,2.21352,7.2848362392763235
1output_79_Fragments_.xyz,0.037744371297557984,-0.22839000000000034,7.426371447419917
1output_306_Fragments_.xyz,0.08688206164807753,4.11202,6.409448554927008
1output_189_Fragments_.xyz,0.11140206873669506,1.6402400000000001,7.308690824551932
1output_89_Fragments_.xyz,0.08637466688768532,3.526010000000001,7.208411490001434
1output_352_Fragments_.xyz,0.1733583666321909,-2.141819999999998,8.730715883734765
1output_282_Fragments_.xyz,0.0391800227509995,-0.2765899999999996,6.61899886131231
1output_220_Fragments_.xyz,0.10068086199870813,-1.0584599999999977,8.632919974802075
1output_92_Fragments_.xyz,0.04282994539757196,1.6440100000000006,7.113351739579305
1output_304_Fragments_.xyz,0.032753740018618936,1.0130400000000002,7.860346938725147
1output_0_Fragments_.xyz,0.06310666121264952,0.5265900000000001,7.660249405781618
1output_55_Fragments_.xyz,0.09745641724514852,-1.205839999999998,8.357906408032587
1output_305_Fragments_.xyz,0.12408152783632533,-0.9915899999999981,8.295652496954675
1output_323_Fragments_.xyz,0.15660700322441437,-2.0487899999999977,8.514063199865054
1output_196_Fragments_.xyz,0.10773224046046655,-3.9006799999999977,8.500619012347647
1output_363_Fragments_.xyz,0.03581434194496536,-0.9109499999999999,5.940458466786813
2output_185_Fragments_.xyz,0.03976860230745028,-1.883779999999999,6.5917011386611915
1output_120_Fragments_.xyz,0.06251656852169739,0.24875999999999976,7.199330663726766
1output_246_Fragments_.xyz,0.036146214192630234,0.9886800000000001,8.122641165401314
1output_325_Fragments_.xyz,0.17631981337972621,-2.0487899999999977,8.52948911278326
1output_22_Fragments_.xyz,0.12180636228327886,-0.6678799999999985,9.10320350413844
1output_6_Fragments_.xyz,0.03724711238354312,0.9751400000000006,6.511209677624478
1output_103_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
1output_228_Fragments_.xyz,0.04327986711099375,2.95683,6.983979188250633
1output_174_Fragments_.xyz,0.03581434194496536,-0.9109499999999999,5.940458466786813
2output_613_Fragments_.xyz,0.03775155022998298,-2.3134700000000006,6.855113754132308
2output_223_Fragments_.xyz,0.03668967927253087,0.03445000000000048,5.784680479584596
1output_172_Fragments_.xyz,0.051461847105134316,1.637820000000001,7.307704861791565
1output_187_Fragments_.xyz,0.0660755074481871,2.2714399999999997,5.278633265171276
1output_134_Fragments_.xyz,0.05959037176332572,-0.32399000000000033,7.124648399598126
1output_56_Fragments_.xyz,0.04871729807424611,-1.8668799999999997,7.779519971366403
1output_9_Fragments_.xyz,0.12408152783632533,-0.9915899999999981,8.295652496954675
2output_465_Fragments_.xyz,0.03740317392405429,1.4402500000000007,6.909858162480811
2output_628_Fragments_.xyz,0.05321881468734406,1.69193,6.854478629141367
1output_347_Fragments_.xyz,0.04709525801546917,0.5845500000000003,6.777534187447795
1output_95_Fragments_.xyz,0.05235319742182962,2.2785200000000003,4.965269583055917
1output_314_Fragments_.xyz,0.05015602674879941,1.2492400000000001,6.601413314267492
1output_239_Fragments_.xyz,0.035438567443343,-0.37363999999999953,6.0027821352916515
1output_4_Fragments_.xyz,0.035919829239251855,-0.34204,6.432602738198312
2output_179_Fragments_.xyz,0.03949977316397343,0.9173200000000001,7.144854111280639
1output_88_Fragments_.xyz,0.051461847105134316,1.6378200000000005,7.2075655828724905
