Molecule,QED,LogP,SA
2output_996_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_27_Fragments_.xyz,0.040600970278388264,-1.9543799999999998,6.44916050272475
2output_552_Fragments_.xyz,0.06579240008339952,1.6301300000000003,7.00687273981305
2output_792_Fragments_.xyz,0.20035781024490773,-0.9167299999999978,8.71155614643301
2output_534_Fragments_.xyz,0.048340223578950445,1.2992400000000002,7.201520810169594
2output_54_Fragments_.xyz,0.0506741246827781,1.8437400000000004,4.400837546532444
2output_690_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_243_Fragments_.xyz,0.04649188200349322,0.5806200000000005,6.735276298880948
2output_667_Fragments_.xyz,0.04081623422076845,0.4731099999999999,7.5962587281275065
2output_762_Fragments_.xyz,0.060216101312382496,-3.119019999999999,7.636411380699318
2output_883_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_678_Fragments_.xyz,0.15660700322441437,-2.0487899999999977,8.501959046210793
2output_798_Fragments_.xyz,0.061198207507473686,1.9850100000000006,7.399511068317214
2output_763_Fragments_.xyz,0.0389492291750238,-2.2083999999999997,6.944523896201243
2output_487_Fragments_.xyz,0.13582367255911293,-1.0861499999999982,8.918008178874038
2output_189_Fragments_.xyz,0.04434669637055603,-1.75278,6.813568962586583
2output_815_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_495_Fragments_.xyz,0.03530049165093902,-3.6051999999999964,8.198281350226148
2output_557_Fragments_.xyz,0.028662089386572234,-1.86905,5.993387521246904
2output_737_Fragments_.xyz,0.04547008571774248,0.6074499999999998,7.01094934038167
2output_264_Fragments_.xyz,0.14338395970507808,-1.742199999999998,8.433919469141332
2output_744_Fragments_.xyz,0.0467213050830742,1.9080100000000002,7.194106844606465
2output_893_Fragments_.xyz,0.05251364358815053,2.3116400000000006,6.483059679212144
2output_829_Fragments_.xyz,0.03525663779292501,1.6908000000000005,7.267196545441427
2output_390_Fragments_.xyz,0.050078935912853416,1.2393300000000003,6.56169077161117
2output_728_Fragments_.xyz,0.04132184024811186,0.5556399999999999,7.808144119962972
2output_991_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_207_Fragments_.xyz,0.0662456210494338,1.5569000000000006,7.270058431269402
2output_818_Fragments_.xyz,0.03909652699505453,0.5845500000000001,6.708796369653118
2output_129_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_866_Fragments_.xyz,0.06558676142853938,1.6582300000000003,7.060672695239367
2output_61_Fragments_.xyz,0.03323167906426442,0.05621999999999995,6.72009094772019
2output_915_Fragments_.xyz,0.0556228529147759,1.8271300000000004,7.121500314289359
2output_115_Fragments_.xyz,0.1556902746540275,-1.498329999999998,8.501959046210793
2output_431_Fragments_.xyz,0.041836918487990336,2.102620000000001,6.924572409285206
2output_17_Fragments_.xyz,0.04119629328022669,0.9401200000000001,7.456404262785006
2output_272_Fragments_.xyz,0.1353345423923347,-0.13675999999999794,8.36010439990283
2output_602_Fragments_.xyz,0.04585271137962206,0.7219399999999999,8.365844601664863
2output_554_Fragments_.xyz,0.089127258040045,-1.0793099999999978,8.358781863545504
2output_531_Fragments_.xyz,0.1375505852197888,-3.7190699999999977,8.479504251923405
2output_1020_Fragments_.xyz,0.0380618305422197,0.2607400000000001,7.313946177586238
2output_591_Fragments_.xyz,0.059904240787897585,0.28051000000000026,7.000302641455181
2output_321_Fragments_.xyz,0.05548028083995092,-1.18296,6.94638029529194
2output_518_Fragments_.xyz,0.06467236601163576,1.55133,6.711436468164599
2output_81_Fragments_.xyz,0.06657494747920292,1.7268100000000004,7.186017492779721
2output_944_Fragments_.xyz,0.038172054551133136,1.1358300000000006,7.408453814344006
2output_350_Fragments_.xyz,0.03419303032267217,-0.1483799999999993,6.957972154856136
2output_519_Fragments_.xyz,0.04816100522550497,0.2564900000000002,7.55819066949554
2output_932_Fragments_.xyz,0.12408152783632533,-0.9915899999999981,8.295652496954675
2output_212_Fragments_.xyz,0.03410132099800486,-0.9105799999999998,8.519630593585127
2output_873_Fragments_.xyz,0.04359464563244196,2.3116400000000006,6.336341055748515
2output_343_Fragments_.xyz,0.07008709358378645,-0.5639600000000002,8.26836839484684
2output_293_Fragments_.xyz,0.06579240008339952,1.6301300000000003,7.00687273981305
2output_280_Fragments_.xyz,0.0472448646074289,2.4157200000000003,7.157004151874512
2output_23_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_382_Fragments_.xyz,0.09873174227850255,-1.2025499999999976,8.627150034190198
2output_44_Fragments_.xyz,0.0506741246827781,1.8437400000000006,5.520411368587693
2output_636_Fragments_.xyz,0.029576656162730808,-1.7818800000000001,8.559530293057161
2output_908_Fragments_.xyz,0.128596260241997,-0.5467399999999982,8.519253984409653
2output_549_Fragments_.xyz,0.12069224298684586,-1.1519499999999985,8.459867850512182
